Order_ID,Order_Date,Customer_ID,Restaurant_Name,Food_Category,Order_Value,Delivery_Time,Rating,Payment_Method,City,Order_Status
102549,2025-01-21,C9919,Andheri Kitchen,Beverages,277,56,3.3,Wallet,Mumbai - Thane,Delayed
102550,2025-12-09,C9670,Andheri Kitchen,Biryani,1048,47,4.4,Wallet,Mumbai - Thane,Delivered
102551,2025-12-05,C3222,Vashi Veg Corner,Pizza,772,67,4.9,Wallet,Mumbai - Chembur,Delivered
102552,2025-03-12,C7501,Mumbai Tadka,Desserts,1020,63,4.2,Wallet,Mumbai - Ghatkopar,Delayed
102553,2025-04-15,C8857,Mumbai Tadka,Biryani,800,34,3.5,Credit Card,Mumbai - Vashi,Delivered
102554,2025-05-25,C9110,Ghatkopar Grill,Biryani,1080,85,4.2,Debit Card,Mumbai - Mulund,Cancelled
102555,2025-02-09,C3341,Colaba Cafe,Beverages,1525,41,2.7,UPI,Mumbai - Ghatkopar,Delivered
102556,2025-01-04,C7586,Thane Treats,North Indian,1011,34,4.1,Cash,Mumbai - Bandra,Delivered
102557,2025-03-24,C1063,Bandra Bites,Beverages,1718,30,4.5,UPI,Mumbai - Kurla,Cancelled
102558,2025-02-12,C7680,Dadar Darbar,Beverages,202,23,3.7,Wallet,Mumbai - Kurla,Delivered
102559,2025-03-02,C1858,Malad Food Hub,Healthy Food,1669,83,2.7,Debit Card,Mumbai - Kurla,Delivered
102560,2025-12-30,C9732,Ghatkopar Grill,North Indian,1353,44,2.9,Debit Card,Mumbai - Borivali,Delayed
102561,2025-01-31,C1908,Chembur Spice House,Biryani,1510,33,4.8,UPI,Mumbai - Malad,Cancelled
102562,2025-07-02,C2237,Dadar Darbar,South Indian,208,50,4.5,Debit Card,Mumbai - Bandra,Delivered
102563,2026-05-28,C8063,Powai Plates,Beverages,1194,17,3.0,Credit Card,Mumbai - Malad,Delayed
102564,2026-02-01,C7885,Mumbai Tadka,North Indian,958,42,3.5,Debit Card,Mumbai - Dadar,Delivered
102565,2025-05-17,C3715,Dadar Darbar,South Indian,538,23,3.8,UPI,Mumbai - Colaba,Delayed
102566,2025-08-15,C4805,Dadar Darbar,South Indian,1371,60,3.2,Debit Card,Mumbai - Chembur,Delayed
102567,2025-04-19,C1957,Borivali Bistro,Burger,977,41,2.7,Wallet,Mumbai - Andheri,Delivered
102568,2025-12-04,C2160,Bandra Bites,Desserts,173,32,3.2,Credit Card,Mumbai - Kurla,Delayed
102569,2026-01-29,C2814,Mumbai Tadka,Biryani,749,62,4.3,Cash,Mumbai - Malad,Delivered
102570,2026-01-21,C5119,Bandra Bites,Pizza,1206,15,3.2,Credit Card,Mumbai - Chembur,Delayed
102571,2025-09-03,C9775,Marine Drive Meals,Pizza,1380,76,2.6,Wallet,Mumbai - Malad,Delayed
102572,2025-12-19,C5965,Kurla Kitchen,Biryani,1089,26,3.1,Cash,Mumbai - Dadar,Delivered
102573,2026-04-21,C8914,Colaba Cafe,Desserts,896,62,4.4,UPI,Mumbai - Borivali,Delivered
102574,2025-07-15,C2432,Dadar Darbar,Beverages,1306,48,3.6,Credit Card,Mumbai - Vashi,Delivered
102575,2026-02-11,C4306,Colaba Cafe,South Indian,1333,84,3.4,Cash,Mumbai - Vashi,Cancelled
102576,2025-07-04,C1420,Andheri Kitchen,North Indian,1635,80,4.2,Credit Card,Mumbai - Kurla,Delivered
102577,2025-08-25,C6511,Kurla Kitchen,North Indian,835,33,5.0,Debit Card,Mumbai - Thane,Delivered
102578,2025-11-09,C9718,Thane Treats,Burger,1495,46,3.6,Cash,Mumbai - Andheri,Delivered
102579,2026-03-24,C6890,Dadar Darbar,North Indian,1685,82,3.1,UPI,Mumbai - Vashi,Cancelled
102580,2026-04-12,C9522,Vashi Veg Corner,Chinese,1166,80,3.1,UPI,Mumbai - Vashi,Delivered
102581,2025-03-23,C7942,Bandra Bites,Burger,1210,69,3.7,Wallet,Mumbai - Chembur,Delivered
102582,2026-02-04,C1201,Andheri Kitchen,North Indian,1709,25,5.0,Debit Card,Mumbai - Ghatkopar,Delayed
102583,2025-08-18,C7236,Ghatkopar Grill,Biryani,498,35,4.2,UPI,Mumbai - Thane,Delivered
102584,2026-04-29,C6987,Marine Drive Meals,Biryani,199,76,3.5,Credit Card,Mumbai - Powai,Cancelled
102585,2025-05-17,C2685,Vashi Veg Corner,Healthy Food,314,83,4.2,Debit Card,Mumbai - Powai,Delivered
102586,2026-02-08,C5318,Marine Drive Meals,North Indian,1333,68,4.7,Cash,Mumbai - Andheri,Delivered
102587,2025-04-29,C2848,Bandra Bites,Pizza,510,65,3.4,Wallet,Mumbai - Powai,Delivered
102588,2025-12-13,C7542,Kurla Kitchen,Chinese,1173,27,2.9,UPI,Mumbai - Borivali,Delayed
102589,2025-02-10,C3235,Thane Treats,Healthy Food,200,72,4.2,Debit Card,Mumbai - Malad,Cancelled
102590,2026-05-26,C9501,Thane Treats,Beverages,221,46,2.5,UPI,Mumbai - Thane,Delayed
102591,2025-09-16,C9477,Dadar Darbar,South Indian,1623,62,5.0,UPI,Mumbai - Thane,Cancelled
102592,2026-06-06,C4778,Vashi Veg Corner,Pizza,146,29,3.3,UPI,Mumbai - Bandra,Delivered
102593,2026-01-12,C8527,Andheri Kitchen,Chinese,312,23,4.3,Cash,Mumbai - Colaba,Cancelled
102594,2026-06-03,C5830,Borivali Bistro,Desserts,424,36,4.5,Wallet,Mumbai - Mulund,Delivered
102595,2025-07-19,C6952,Dadar Darbar,Beverages,410,80,4.7,Debit Card,Mumbai - Borivali,Cancelled
102596,2026-01-30,C3941,Dadar Darbar,Pizza,945,46,3.4,Cash,Mumbai - Borivali,Cancelled
102597,2025-08-02,C1706,Chembur Spice House,Biryani,1074,62,3.6,Cash,Mumbai - Chembur,Delivered
102598,2025-06-01,C3019,Mumbai Tadka,Burger,955,28,4.6,Debit Card,Mumbai - Andheri,Delivered
102599,2025-12-23,C5216,Colaba Cafe,Burger,1752,51,4.6,Debit Card,Mumbai - Malad,Delayed
102600,2025-06-16,C1217,Borivali Bistro,Biryani,486,31,4.9,Debit Card,Mumbai - Kurla,Delivered
102601,2025-06-28,C4419,Marine Drive Meals,Healthy Food,410,45,3.3,Cash,Mumbai - Colaba,Delayed
102602,2025-09-16,C5731,Bandra Bites,Chinese,1733,43,2.6,Cash,Mumbai - Bandra,Delivered
102603,2026-03-03,C9987,Dadar Darbar,Healthy Food,1321,26,3.2,Debit Card,Mumbai - Ghatkopar,Cancelled
102604,2025-04-04,C1541,Marine Drive Meals,Pizza,1266,67,4.6,Credit Card,Mumbai - Colaba,Delivered
102605,2025-05-30,C1332,Thane Treats,North Indian,198,42,2.7,Wallet,Mumbai - Colaba,Delayed
102606,2026-01-28,C6938,Thane Treats,Healthy Food,377,59,2.7,Debit Card,Mumbai - Chembur,Delivered
102607,2025-07-26,C1796,Mumbai Tadka,North Indian,918,50,3.7,Wallet,Mumbai - Colaba,Delayed
102608,2025-04-24,C4811,Dadar Darbar,North Indian,1438,51,4.3,Wallet,Mumbai - Colaba,Delayed
102609,2025-03-25,C1238,Chembur Spice House,Healthy Food,915,24,3.2,UPI,Mumbai - Ghatkopar,Delivered
102610,2025-03-29,C3421,Kurla Kitchen,Burger,1622,79,4.9,UPI,Mumbai - Dadar,Delivered
102611,2026-05-18,C4490,Vashi Veg Corner,North Indian,1264,35,2.6,UPI,Mumbai - Dadar,Delivered
102612,2025-10-26,C3846,Mumbai Tadka,South Indian,1155,85,4.7,Debit Card,Mumbai - Vashi,Cancelled
102613,2026-06-12,C5738,Kurla Kitchen,Biryani,402,81,3.8,Debit Card,Mumbai - Kurla,Delayed
102614,2025-01-14,C9882,Powai Plates,Burger,532,49,2.7,Cash,Mumbai - Malad,Delivered
102615,2026-05-12,C6318,Colaba Cafe,Biryani,1642,38,3.1,Debit Card,Mumbai - Andheri,Delivered
102616,2026-02-16,C5761,Dadar Darbar,Desserts,1026,16,4.8,UPI,Mumbai - Chembur,Delayed
102617,2025-10-04,C7523,Borivali Bistro,South Indian,257,71,3.6,UPI,Mumbai - Thane,Delivered
102618,2025-07-10,C1772,Marine Drive Meals,Healthy Food,1622,52,2.5,Wallet,Mumbai - Chembur,Delayed
102619,2026-01-30,C7581,Colaba Cafe,South Indian,1103,44,3.3,Cash,Mumbai - Vashi,Delivered
102620,2025-11-03,C9359,Vashi Veg Corner,North Indian,417,78,3.7,Cash,Mumbai - Mulund,Delivered
102621,2025-06-13,C6665,Andheri Kitchen,Burger,850,72,2.7,UPI,Mumbai - Ghatkopar,Delayed
102622,2025-08-14,C6255,Borivali Bistro,Beverages,448,53,4.6,Debit Card,Mumbai - Colaba,Delivered
102623,2025-06-24,C7257,Colaba Cafe,Healthy Food,585,72,4.2,Credit Card,Mumbai - Ghatkopar,Delivered
102624,2025-04-03,C8276,Ghatkopar Grill,Pizza,1199,56,3.9,UPI,Mumbai - Mulund,Delivered
102625,2026-05-21,C1008,Andheri Kitchen,Healthy Food,1046,71,3.7,UPI,Mumbai - Chembur,Delivered
102626,2026-01-24,C9588,Andheri Kitchen,Desserts,323,44,4.8,Debit Card,Mumbai - Kurla,Delivered
102627,2025-03-22,C5736,Ghatkopar Grill,Beverages,346,35,4.1,Debit Card,Mumbai - Ghatkopar,Cancelled
102628,2025-09-13,C6324,Powai Plates,Chinese,995,33,3.3,Wallet,Mumbai - Chembur,Delivered
102629,2025-06-11,C2585,Colaba Cafe,South Indian,1441,76,4.4,UPI,Mumbai - Mulund,Cancelled
102630,2025-05-31,C3014,Kurla Kitchen,Pizza,737,51,2.7,Cash,Mumbai - Ghatkopar,Cancelled
102631,2026-01-01,C7110,Andheri Kitchen,Desserts,867,73,2.9,Debit Card,Mumbai - Dadar,Cancelled
102632,2026-01-31,C6166,Colaba Cafe,South Indian,1112,73,3.4,UPI,Mumbai - Malad,Delayed
102633,2025-06-26,C3026,Chembur Spice House,Pizza,739,48,3.8,Cash,Mumbai - Thane,Delivered
102634,2026-04-18,C9213,Marine Drive Meals,Pizza,630,47,4.0,UPI,Mumbai - Bandra,Delayed
102635,2025-09-07,C3150,Marine Drive Meals,Healthy Food,1225,79,4.7,Credit Card,Mumbai - Kurla,Cancelled
102636,2025-01-30,C1879,Colaba Cafe,Biryani,1050,57,2.7,Cash,Mumbai - Thane,Delivered
102637,2026-03-11,C1090,Dadar Darbar,Biryani,415,24,3.9,Wallet,Mumbai - Vashi,Delivered
102638,2026-02-06,C1768,Kurla Kitchen,Beverages,1728,32,3.2,Wallet,Mumbai - Malad,Cancelled
102639,2025-04-16,C9606,Chembur Spice House,Chinese,150,60,4.4,Wallet,Mumbai - Powai,Cancelled
102640,2025-05-12,C4815,Malad Food Hub,Biryani,705,57,3.9,Cash,Mumbai - Kurla,Delayed
102641,2025-03-14,C1814,Andheri Kitchen,Burger,706,23,3.6,UPI,Mumbai - Borivali,Delivered
102642,2025-06-29,C1642,Thane Treats,South Indian,1560,72,3.5,Debit Card,Mumbai - Andheri,Delivered
102643,2025-07-25,C1257,Vashi Veg Corner,Healthy Food,768,54,2.9,Credit Card,Mumbai - Borivali,Delivered
102644,2025-04-25,C2828,Marine Drive Meals,South Indian,1072,53,4.9,UPI,Mumbai - Powai,Cancelled
102645,2025-03-29,C9691,Thane Treats,Beverages,711,85,4.8,Wallet,Mumbai - Mulund,Delivered
102646,2025-08-14,C7048,Thane Treats,Beverages,1561,40,4.8,Cash,Mumbai - Dadar,Delivered
102647,2025-03-26,C1053,Vashi Veg Corner,Beverages,626,41,3.8,Cash,Mumbai - Dadar,Delivered
102648,2025-01-03,C7073,Andheri Kitchen,Pizza,1435,34,3.8,Debit Card,Mumbai - Powai,Cancelled
102649,2025-10-30,C8302,Ghatkopar Grill,Beverages,150,53,2.9,Wallet,Mumbai - Vashi,Cancelled
102650,2026-05-04,C9795,Bandra Bites,South Indian,1347,44,4.0,Credit Card,Mumbai - Borivali,Delivered
102651,2025-05-17,C6125,Mumbai Tadka,North Indian,906,29,3.4,Credit Card,Mumbai - Vashi,Cancelled
102652,2025-05-08,C8533,Colaba Cafe,Healthy Food,1484,21,2.6,Wallet,Mumbai - Borivali,Cancelled
102653,2025-08-22,C6247,Malad Food Hub,North Indian,532,59,3.1,Wallet,Mumbai - Vashi,Delayed
102654,2025-08-09,C4931,Bandra Bites,North Indian,135,38,4.2,Cash,Mumbai - Andheri,Delayed
102655,2025-06-16,C6025,Mumbai Tadka,Desserts,1371,48,3.2,UPI,Mumbai - Andheri,Delivered
102656,2025-01-27,C8846,Ghatkopar Grill,Healthy Food,828,58,4.9,Credit Card,Mumbai - Ghatkopar,Cancelled
102657,2025-01-22,C6185,Bandra Bites,North Indian,119,15,2.7,Credit Card,Mumbai - Andheri,Delayed
102658,2026-01-06,C5232,Malad Food Hub,Chinese,1013,38,4.4,UPI,Mumbai - Vashi,Delivered
102659,2026-02-25,C6295,Mumbai Tadka,Desserts,522,52,3.8,Credit Card,Mumbai - Ghatkopar,Delivered
102660,2025-05-28,C5125,Dadar Darbar,Biryani,220,36,3.2,Debit Card,Mumbai - Bandra,Delivered
102661,2025-08-04,C5748,Bandra Bites,Beverages,1681,18,4.8,Cash,Mumbai - Chembur,Delivered
102662,2026-02-12,C6670,Borivali Bistro,Chinese,961,70,2.9,Cash,Mumbai - Powai,Delayed
102663,2025-11-28,C6356,Mumbai Tadka,Healthy Food,649,53,3.9,Wallet,Mumbai - Bandra,Delivered
102664,2025-11-27,C7009,Bandra Bites,South Indian,321,78,3.6,Wallet,Mumbai - Powai,Delivered
102665,2025-02-16,C2601,Ghatkopar Grill,Burger,392,52,3.3,UPI,Mumbai - Ghatkopar,Delivered
102666,2025-01-31,C5353,Dadar Darbar,Desserts,594,28,3.3,Cash,Mumbai - Bandra,Delivered
102667,2025-10-13,C8761,Thane Treats,Biryani,249,29,3.0,Cash,Mumbai - Dadar,Delivered
102668,2025-10-29,C3159,Bandra Bites,South Indian,1085,31,2.6,Cash,Mumbai - Vashi,Cancelled
102669,2025-07-24,C9406,Vashi Veg Corner,Beverages,395,42,3.1,UPI,Mumbai - Vashi,Delivered
102670,2025-12-08,C1582,Kurla Kitchen,Desserts,338,56,3.1,Cash,Mumbai - Chembur,Delivered
102671,2025-05-29,C9542,Colaba Cafe,Biryani,1235,46,3.9,Debit Card,Mumbai - Vashi,Delayed
102672,2025-06-19,C2374,Chembur Spice House,Pizza,1572,55,3.3,Debit Card,Mumbai - Borivali,Cancelled
102673,2025-07-11,C1112,Thane Treats,North Indian,511,79,3.1,Credit Card,Mumbai - Malad,Delayed
102674,2025-08-25,C8242,Borivali Bistro,Beverages,359,52,3.2,Cash,Mumbai - Andheri,Delayed
102675,2025-10-05,C7103,Andheri Kitchen,Healthy Food,781,35,4.0,Credit Card,Mumbai - Thane,Delayed
102676,2025-08-02,C7600,Kurla Kitchen,Burger,472,60,2.7,Cash,Mumbai - Thane,Delivered
102677,2025-12-08,C8041,Dadar Darbar,Burger,1109,33,3.9,Wallet,Mumbai - Bandra,Delivered
102678,2026-02-02,C5478,Mumbai Tadka,Beverages,418,70,4.5,Debit Card,Mumbai - Dadar,Delivered
102679,2025-10-31,C5681,Mumbai Tadka,Healthy Food,1665,35,3.1,Cash,Mumbai - Dadar,Delivered
102680,2026-05-02,C6631,Borivali Bistro,Desserts,789,33,4.3,Credit Card,Mumbai - Malad,Delivered
102681,2026-05-25,C2769,Dadar Darbar,Biryani,689,80,4.5,Cash,Mumbai - Mulund,Delayed
102682,2025-06-13,C6096,Bandra Bites,Chinese,1325,29,2.8,Wallet,Mumbai - Colaba,Delivered
102683,2025-11-15,C1049,Bandra Bites,Chinese,1625,15,4.7,Credit Card,Mumbai - Thane,Delayed
102684,2025-08-22,C5055,Colaba Cafe,Beverages,509,78,3.3,Cash,Mumbai - Colaba,Delayed
102685,2025-07-24,C2195,Colaba Cafe,Desserts,577,20,3.9,Wallet,Mumbai - Vashi,Delivered
102686,2026-04-08,C9266,Dadar Darbar,Chinese,925,64,2.6,Wallet,Mumbai - Dadar,Delivered
102687,2025-07-05,C1597,Colaba Cafe,Burger,164,72,4.1,UPI,Mumbai - Ghatkopar,Delivered
102688,2025-06-24,C2942,Malad Food Hub,Healthy Food,272,46,4.8,UPI,Mumbai - Bandra,Delivered
102689,2025-10-14,C3020,Chembur Spice House,Desserts,1157,83,4.6,Wallet,Mumbai - Borivali,Delivered
102690,2026-02-18,C4641,Colaba Cafe,Pizza,1257,54,4.6,UPI,Mumbai - Borivali,Delivered
102691,2026-06-17,C2905,Chembur Spice House,Burger,838,38,4.3,Cash,Mumbai - Powai,Delivered
102692,2026-06-03,C2075,Malad Food Hub,South Indian,1226,62,2.7,UPI,Mumbai - Vashi,Delivered
102693,2025-01-23,C8808,Marine Drive Meals,South Indian,1599,52,4.8,Wallet,Mumbai - Ghatkopar,Delivered
102694,2026-01-27,C8222,Powai Plates,North Indian,1276,49,3.0,Credit Card,Mumbai - Vashi,Delayed
102695,2025-03-13,C5206,Kurla Kitchen,North Indian,1372,51,4.7,UPI,Mumbai - Ghatkopar,Delivered
102696,2026-03-27,C5813,Vashi Veg Corner,Burger,960,82,4.8,Wallet,Mumbai - Colaba,Delivered
102697,2026-02-04,C8072,Ghatkopar Grill,Beverages,856,22,4.5,Cash,Mumbai - Kurla,Cancelled
102698,2026-04-28,C4171,Marine Drive Meals,Healthy Food,900,69,4.3,Debit Card,Mumbai - Dadar,Delivered
102699,2025-10-07,C5489,Marine Drive Meals,Beverages,1695,78,4.7,Credit Card,Mumbai - Dadar,Delivered
102700,2026-03-21,C5596,Mumbai Tadka,Biryani,178,40,4.9,Wallet,Mumbai - Borivali,Cancelled
102701,2026-02-16,C6397,Powai Plates,Biryani,1032,66,3.8,UPI,Mumbai - Malad,Cancelled
102702,2025-04-28,C1459,Dadar Darbar,Desserts,1672,46,4.9,Wallet,Mumbai - Powai,Delivered
102703,2025-06-08,C8935,Powai Plates,Beverages,634,57,4.3,Credit Card,Mumbai - Borivali,Delivered
102704,2026-05-30,C5883,Andheri Kitchen,Biryani,120,32,3.6,Wallet,Mumbai - Powai,Cancelled
102705,2026-06-23,C4467,Thane Treats,Biryani,1635,50,2.7,Credit Card,Mumbai - Mulund,Delivered
102706,2026-01-20,C9239,Borivali Bistro,Biryani,124,29,2.8,Credit Card,Mumbai - Andheri,Delivered
102707,2025-04-13,C8432,Malad Food Hub,Beverages,419,56,4.1,Credit Card,Mumbai - Vashi,Delivered
102708,2025-11-27,C8196,Malad Food Hub,Chinese,602,81,4.5,UPI,Mumbai - Thane,Cancelled
102709,2026-01-11,C2852,Powai Plates,North Indian,452,68,3.1,Wallet,Mumbai - Dadar,Delayed
102710,2025-05-23,C7468,Bandra Bites,Pizza,458,53,2.7,UPI,Mumbai - Mulund,Delivered
102711,2026-05-21,C3206,Marine Drive Meals,Desserts,986,73,4.1,Wallet,Mumbai - Dadar,Delivered
102712,2025-05-02,C4603,Bandra Bites,South Indian,1139,66,3.3,Credit Card,Mumbai - Malad,Delivered
102713,2025-04-11,C8695,Colaba Cafe,Biryani,697,45,4.9,Wallet,Mumbai - Chembur,Delayed
102714,2026-01-09,C2043,Chembur Spice House,Beverages,538,67,2.6,Credit Card,Mumbai - Chembur,Delayed
102715,2025-03-31,C1797,Powai Plates,Desserts,1712,38,4.8,Credit Card,Mumbai - Colaba,Delayed
102716,2026-06-03,C7254,Chembur Spice House,Biryani,198,32,3.6,UPI,Mumbai - Colaba,Delayed
102717,2025-06-14,C8451,Andheri Kitchen,Burger,1504,21,3.1,Wallet,Mumbai - Ghatkopar,Cancelled
102718,2025-05-02,C1856,Chembur Spice House,Desserts,479,37,3.3,Wallet,Mumbai - Chembur,Delivered
102719,2026-01-02,C7471,Malad Food Hub,Healthy Food,960,81,4.0,Wallet,Mumbai - Borivali,Delayed
102720,2026-05-16,C1870,Chembur Spice House,Healthy Food,343,76,2.6,Debit Card,Mumbai - Dadar,Delayed
102721,2026-06-05,C3023,Kurla Kitchen,North Indian,1035,85,3.8,Credit Card,Mumbai - Colaba,Cancelled
102722,2025-06-12,C3749,Bandra Bites,North Indian,844,16,2.6,UPI,Mumbai - Andheri,Delivered
102723,2025-11-08,C7558,Colaba Cafe,Chinese,1248,27,4.1,Wallet,Mumbai - Mulund,Delivered
102724,2025-11-22,C1501,Kurla Kitchen,Biryani,426,81,3.4,Wallet,Mumbai - Dadar,Delivered
102725,2026-02-06,C2675,Andheri Kitchen,Burger,1748,25,4.2,Wallet,Mumbai - Thane,Delivered
102726,2026-04-28,C8304,Andheri Kitchen,Healthy Food,1697,16,4.9,UPI,Mumbai - Thane,Cancelled
102727,2026-02-15,C9615,Ghatkopar Grill,South Indian,496,34,4.5,Debit Card,Mumbai - Colaba,Delivered
102728,2026-01-04,C5576,Thane Treats,North Indian,1643,30,2.8,Credit Card,Mumbai - Malad,Delivered
102729,2025-09-08,C5575,Kurla Kitchen,Chinese,646,83,4.0,Debit Card,Mumbai - Borivali,Delivered
102730,2025-02-10,C6321,Thane Treats,South Indian,533,24,2.8,Debit Card,Mumbai - Thane,Delivered
102731,2025-10-27,C8867,Chembur Spice House,Chinese,1481,46,4.7,UPI,Mumbai - Ghatkopar,Delivered
102732,2025-07-14,C3038,Thane Treats,Beverages,1159,31,3.3,Wallet,Mumbai - Powai,Cancelled
102733,2026-05-28,C4842,Malad Food Hub,Beverages,818,85,2.9,Wallet,Mumbai - Vashi,Delayed
102734,2026-03-16,C5632,Andheri Kitchen,Desserts,760,27,3.1,UPI,Mumbai - Colaba,Delayed
102735,2025-01-30,C2726,Dadar Darbar,Pizza,513,72,2.5,Debit Card,Mumbai - Kurla,Delayed
102736,2026-06-04,C4344,Powai Plates,Chinese,591,43,2.7,Cash,Mumbai - Thane,Cancelled
102737,2026-02-23,C3147,Mumbai Tadka,South Indian,504,41,4.2,UPI,Mumbai - Chembur,Delayed
102738,2026-05-30,C3060,Powai Plates,North Indian,1478,24,4.0,UPI,Mumbai - Chembur,Delivered
102739,2025-08-23,C5674,Borivali Bistro,Beverages,1373,71,3.7,Credit Card,Mumbai - Colaba,Delivered
102740,2025-11-19,C9094,Thane Treats,South Indian,263,62,3.6,UPI,Mumbai - Bandra,Cancelled
102741,2025-04-30,C9791,Andheri Kitchen,Desserts,689,71,2.7,UPI,Mumbai - Kurla,Delivered
102742,2025-08-15,C4626,Colaba Cafe,Healthy Food,375,20,3.7,UPI,Mumbai - Malad,Delivered
102743,2026-06-05,C8338,Powai Plates,Pizza,1439,30,3.9,Debit Card,Mumbai - Andheri,Cancelled
102744,2025-05-26,C5638,Chembur Spice House,South Indian,556,52,2.8,UPI,Mumbai - Mulund,Delivered
102745,2025-05-04,C8286,Andheri Kitchen,North Indian,185,66,4.3,Debit Card,Mumbai - Andheri,Delivered
102746,2025-02-04,C8464,Borivali Bistro,Biryani,717,37,4.5,Wallet,Mumbai - Colaba,Delivered
102747,2025-12-24,C8935,Andheri Kitchen,Desserts,1789,16,3.5,Wallet,Mumbai - Vashi,Delivered
102748,2025-03-25,C3183,Borivali Bistro,Pizza,870,62,4.7,Cash,Mumbai - Kurla,Delivered
102749,2025-12-09,C5693,Borivali Bistro,Biryani,1517,29,3.7,Cash,Mumbai - Ghatkopar,Delivered
102750,2025-07-16,C3142,Kurla Kitchen,Beverages,978,16,2.6,Credit Card,Mumbai - Powai,Delivered
102751,2026-01-29,C5894,Thane Treats,Desserts,1265,40,3.7,Wallet,Mumbai - Ghatkopar,Cancelled
102752,2026-02-23,C4741,Malad Food Hub,Biryani,235,63,5.0,Credit Card,Mumbai - Bandra,Cancelled
102753,2025-02-21,C6432,Marine Drive Meals,South Indian,1200,83,2.9,Credit Card,Mumbai - Thane,Delivered
102754,2025-04-06,C8110,Andheri Kitchen,Chinese,252,52,3.0,Cash,Mumbai - Andheri,Delivered
102755,2025-05-02,C4199,Thane Treats,Beverages,1112,67,4.4,Debit Card,Mumbai - Chembur,Cancelled
102756,2025-07-24,C7106,Malad Food Hub,Desserts,1569,28,4.9,Wallet,Mumbai - Vashi,Delivered
102757,2026-02-01,C8443,Andheri Kitchen,North Indian,677,77,2.8,UPI,Mumbai - Borivali,Cancelled
102758,2025-09-21,C6689,Dadar Darbar,South Indian,1533,42,3.9,Debit Card,Mumbai - Mulund,Delivered
102759,2025-11-19,C1761,Vashi Veg Corner,South Indian,1089,85,3.8,Credit Card,Mumbai - Ghatkopar,Cancelled
102760,2026-06-03,C9188,Borivali Bistro,Healthy Food,1519,72,4.4,Cash,Mumbai - Bandra,Delivered
102761,2026-02-25,C8797,Chembur Spice House,North Indian,106,55,4.1,Cash,Mumbai - Mulund,Delayed
102762,2025-01-03,C2317,Chembur Spice House,Beverages,1103,50,4.8,UPI,Mumbai - Borivali,Delayed
102763,2026-02-07,C1489,Chembur Spice House,Burger,828,65,3.3,Cash,Mumbai - Dadar,Delivered
102764,2025-06-02,C1551,Chembur Spice House,Pizza,1618,32,2.9,UPI,Mumbai - Mulund,Delivered
102765,2026-03-01,C4850,Thane Treats,South Indian,685,66,4.0,Credit Card,Mumbai - Andheri,Delayed
102766,2026-03-12,C7145,Thane Treats,Burger,1248,37,3.7,Debit Card,Mumbai - Malad,Delivered
102767,2025-10-09,C4832,Thane Treats,Desserts,1202,18,4.0,Credit Card,Mumbai - Thane,Delivered
102768,2025-09-06,C8136,Marine Drive Meals,Biryani,969,81,3.6,UPI,Mumbai - Andheri,Delivered
102769,2025-03-26,C3876,Colaba Cafe,Healthy Food,280,59,4.7,Credit Card,Mumbai - Dadar,Delivered
102770,2026-05-15,C3396,Dadar Darbar,Pizza,557,38,3.2,Credit Card,Mumbai - Andheri,Delayed
102771,2025-12-17,C3730,Marine Drive Meals,Healthy Food,1751,66,3.1,UPI,Mumbai - Borivali,Delivered
102772,2026-05-16,C5978,Colaba Cafe,Burger,145,42,2.7,UPI,Mumbai - Colaba,Delivered
102773,2025-12-10,C1783,Bandra Bites,Desserts,1744,49,4.1,UPI,Mumbai - Colaba,Cancelled
102774,2026-03-08,C3206,Vashi Veg Corner,Beverages,1212,35,3.1,Wallet,Mumbai - Mulund,Cancelled
102775,2025-11-17,C6808,Dadar Darbar,Desserts,836,84,5.0,Wallet,Mumbai - Borivali,Delivered
102776,2026-04-28,C8696,Colaba Cafe,Biryani,1245,76,4.1,Cash,Mumbai - Dadar,Delivered
102777,2025-05-11,C5202,Thane Treats,South Indian,1744,55,2.6,Wallet,Mumbai - Andheri,Delivered
102778,2025-11-30,C6939,Borivali Bistro,Burger,1725,24,2.6,Wallet,Mumbai - Ghatkopar,Delayed
102779,2026-01-06,C5739,Borivali Bistro,Desserts,832,42,5.0,Cash,Mumbai - Vashi,Delivered
102780,2026-06-10,C6785,Ghatkopar Grill,Beverages,1435,66,3.2,Cash,Mumbai - Colaba,Delivered
102781,2025-06-27,C3107,Malad Food Hub,North Indian,357,35,3.7,Wallet,Mumbai - Colaba,Delivered
102782,2025-04-04,C1410,Vashi Veg Corner,Pizza,402,52,4.1,Wallet,Mumbai - Vashi,Delayed
102783,2025-03-06,C2602,Kurla Kitchen,Healthy Food,1337,68,4.5,Credit Card,Mumbai - Colaba,Delivered
102784,2026-04-07,C3583,Colaba Cafe,Chinese,1481,70,4.9,UPI,Mumbai - Dadar,Delivered
102785,2026-06-09,C2013,Ghatkopar Grill,Biryani,995,28,2.9,UPI,Mumbai - Borivali,Delivered
102786,2026-04-23,C8260,Borivali Bistro,South Indian,756,40,2.8,Debit Card,Mumbai - Vashi,Cancelled
102787,2025-09-26,C4997,Dadar Darbar,Desserts,682,56,4.1,Debit Card,Mumbai - Ghatkopar,Delivered
102788,2025-03-27,C7135,Dadar Darbar,Beverages,869,53,2.7,Credit Card,Mumbai - Thane,Delivered
